"";"pred";"obs"
"1";0,495469063520432;0,551958548624542
"2";0,312372952699661;0,261238097987225
"3";0,254942327737808;0,287011187582732
"4";0,506932616233826;0,53608232543371
"5";0,473597437143326;0,423917839514064
"6";0,19967757165432;0,210722842380031
"7";0,504191696643829;0,568865695399194
"8";0,21426585316658;0,270104040808079
"9";0,956968009471893;1
"10";0,684842765331268;0,788658603469676
"11";0,254533737897873;0,201032160692121
"12";0,176145195960999;0,142063331697601
"13";0,264283448457718;0,237320670842594
"14";0,132748499512672;0,0567028589572827
"15";0,180118203163147;0,331959455837296
"16";0,828416407108307;1
"17";0,393109768629074;0,542680236370159
"18";0,243788003921509;0,214021797848256
"19";0,187184616923332;0,165568389408703
"20";0,716675639152527;0,83917385907687
"21";0,800311625003815;0,584123364439734
"22";0,281659603118896;0,379381940693028
"23";0,37072491645813;0,651133397388052
"24";0,463292360305786;0,528041121479911
"25";0,35202032327652;0,22948565160556
"26";0,241608694195747;0,185774491651581
"27";0,238564759492874;0,25690821893518
"28";0,265894830226898;0,4684537383351
"29";0,432303369045258;0,425154947814648
"30";0,538075685501099;0,607009868000544
"31";0,324986636638641;0,229898021039088
"32";0,653635263442993;0,677112671700323
"33";0,511352837085724;0,450309483259863
"34";0,506071865558624;0,793813221388778
"35";0,286519378423691;0,262475206287809
"36";0,204673632979393;0,189692001270098
"37";0,164694398641586;0,223093925385875
"38";0,373583346605301;0,367010857687185
"39";0,637950599193573;0,810926552880194
"40";0,431270390748978;0,441237355722244
"41";0,727745831012726;0,714432105434617
"42";0,704193592071533;0,628246893827242
"43";0,138025388121605;0,172784854495445
"44";0,605869174003601;0,507422649803506
"45";0,389438837766647;0,329897608669655
"46";0,470654010772705;0,394845794450332
"47";0,18841315805912;0,141444777547309
"48";0,277160495519638;0,368660335421297
"49";0,489929646253586;0,441237355722244
"50";0,23916532099247;0,194228065038907
"51";0,521644830703735;0,353196481663993
"52";0,139460474252701;0,0894862289227673
"53";0,28244161605835;0,349072787328712
"54";0,137413635849953;0,207836256345335
"55";0,232518017292023;0,163712726957827
"56";0,715937376022339;1
"57";0,495802521705627;0,577319268786521
"58";0,353293061256409;0,587628504624723
"59";0,20658665895462;0,186186861085109
"60";0,32467594742775;0,358969653733387
"61";0,995698571205139;1
"62";0,700032651424408;0,547010115422204
"63";0,251010924577713;0,192372402588031
"64";0,647874355316162;0,552989472208362
"65";0,213209092617035;0,355670698265162
"66";0,409651756286621;0,387835514080354
"67";0,152293682098389;0,142888070564657
"68";0,181589901447296;0,178558026564839
"69";0,217341437935829;0,273815365709832
"70";0,184258326888084;0,236495931975538
"71";0,336585581302643;0,397732380485029
"72";0,426672220230103;0,73546294654455
"73";0,425294905900955;0,456082655329256
"74";0,29473340511322;0,587628504624723
"75";0,56353235244751;0,559793567861576
"76";0,569438099861145;0,685360060370885
"77";0,180501043796539;0,119176828136791
"78";0,222029730677605;0,291341066634777
"79";0,945889949798584;1
"80";0,320986956357956;0,274433919860124
"81";0,451940059661865;0,407423062172939
"82";0,180601865053177;0,14659939546641
"83";0,22919088602066;0,237939224992887
"84";0,280366957187653;0,350722265062825
"85";0,209143072366714;0,258351511952528
"86";0,148591071367264;0,102269681362139
"87";0,383712857961655;0,416907559144086
"88";0,334984302520752;0,284124601548035
"89";0,832469999790192;0,86102943905386
"90";0,161634355783463;0,0781460695007443
"91";0,508691072463989;0,371546921455994
"92";0,280672609806061;0,288866850033608
"93";0,270463168621063;0,251959785732842
"94";0,18754518032074;0,160619956206366
"95";0,522854506969452;0,53608232543371
"96";0,227340385317802;0,19897031352448
"97";0,178538367152214;0,110104700599173
"98";0,409959346055984;0,62762833967695
"99";0,681068003177643;0,715669213735201
"100";0,674962759017944;0,768658685943563
"101";0,376171886920929;0,539793650335463
"102";0,389645934104919;0,379794310126556
"103";0,438276380300522;0,35051608034606
"104";0,334199041128159;0,690720863006751
"105";0,638090908527374;0,721648570521359
"106";0,589628159999847;0,368247965987769
"107";0,432857185602188;0,389072622380939
"108";0,409048736095428;0,382268526727725
"109";0,844759464263916;0,847627432464196
"110";0,110752135515213;0,102475866078903
"111";0,264199465513229;0,432989967051682
"112";0,814075529575348;1
"113";0,827534258365631;0,775050412163249
"114";0,137451246380806;0,0670120947954854
"115";0,557615995407104;0,526804013179327
"116";0,139227896928787;0,32659865320143
"117";0,203658327460289;0,0886614900557111
"118";0,250677555799484;0,269073117224259
"119";0,143982410430908;0,0721667127145867
"120";0,534574508666992;0,647215887769535
"121";0,259610503911972;0,192990956738323
"122";0,893203973770142;1
"123";0,253041237592697;0,307217289825609
"124";0,997020423412323;1
"125";0,371157318353653;0,408041616323232
"126";0,36111506819725;0,398557119352085
"127";0,289747416973114;0,175259071096614
"128";0,246111199259758;0,263918499305157
"129";0,448325276374817;0,308660582842957
"130";0,295122444629669;0,510309235838203
"131";0,201898396015167;0,179382765431895
"132";0,228867202997208;0,191753848437738
"133";0,247279077768326;0,255877295351359
"134";0,729934871196747;0,902678751840199
"135";0,326912760734558;0,329897608669655
"136";0,593860149383545;0,915874573713098
"137";0,420330464839935;0,47711349643919
"138";0,734545171260834;0,66680343586212
"139";0,404347658157349;0,29505239153653
"140";0,199804246425629;0,154846784136973
"141";0,231534495949745;0,19134147900421
"142";0,216122284531593;0,291753436068305
"143";0,596821248531342;0,514639114890248
"144";0,755390703678131;0,69525692677556
"145";0,221149951219559;0,184125013917468
"146";0,221520662307739;0,347010940161071
"147";0,245436295866966;0,121857229454724
"148";0,420946806669235;0,432989967051682
"149";0,389951825141907;0,713607366567561
"150";0,405664771795273;0,348248048461656
"151";0,218729108572006;0,171135376761333
"152";0,376398324966431;0,206186778611222
"153";0,380706578493118;0,363918086935724
"154";0,183886468410492;0,0800017319516208
"155";0,561716496944427;0,593607861410881
"156";0,730877161026001;0,695050742058796
"157";0,358290702104568;0,53917509618517
"158";0,364470660686493;0,378763386542736
"159";0,274916350841522;0,275052474010416
"160";0,0970926880836487;0,287629741733024
"161";0,268937557935715;0,116290242102094
"162";0,281296968460083;0,329897608669655
"163";0,351267606019974;0,247217537247269
"164";0,43519315123558;0,306186366241789
"165";0,983609855175018;1
"166";0,533230721950531;0,614638702520814
"167";0,459580302238464;0,644741671168366
"168";0,130969539284706;0,15113545923522
"169";0,736658215522766;0,731339252209269
"170";0,433278620243073;0,35051608034606
"171";0,942252397537231;1
"172";0,393928378820419;0,454020808161616
"173";0,309983849525452;0,355258328831634
"174";0,334758341312408;0,218557861617066
"175";0,292163699865341;0,203300192576525
"176";0,218928009271622;0,15979521733931
"177";0,376174569129944;0,551546179191014
"178";0,379810869693756;0,348248048461656
"179";0,355828791856766;0,263712314588393
"180";0,171086147427559;0,186805415235401
"181";0,227462738752365;0,136496344344972
"182";0,241956785321236;0,189073447119806
"183";0,410369694232941;0,314639939629115
"184";0,230394139885902;0,256083480068123
"185";0,163193717598915;0,175259071096614
"186";0,112740159034729;0,147424134333467
"187";0,35154926776886;0,307423474542373
"188";0,360973834991455;0,164125096391355
"189";0,248780071735382;0,192166217871267
"190";0,198045969009399;0,244537135929336
"191";0,435090929269791;0,49237116547973
"192";0,508376002311707;0,429897196300221
"193";0,673950731754303;0,600618141780859
"194";0,257324755191803;0,167836421293108
"195";0,653242588043213;0,528247306196675
"196";0,493872553110123;0,437319846103727
"197";0,252019137144089;0,211959950680616
"198";0,530507385730743;0,501649477734112
"199";0,287856489419937;0,352165558080173
"200";0,194148704409599;0,2131970589812
"201";0,317787200212479;0,193609510888615
"202";0,449811905622482;0,55896882899452
"203";0,209306538105011;0,214021797848256
"204";0,661798417568207;0,553814211075418
"205";0,621856093406677;0,593607861410881
"206";0,199095785617828;0,128042770957646
"207";0,383242756128311;0,387835514080354
"208";0,44087940454483;0,330722347536711
"209";0,273833036422729;0,493814458497078
"210";0,300673961639404;0,479381528323595
"211";0,510137617588043;0,399175673502377
"212";0,326299607753754;0,287011187582732
"213";0,341653794050217;0,415670450843502
"214";0,559006333351135;0,959998103100606
"215";0,719723999500275;0,644329301734838
"216";0,431606829166412;0,426804425548761
"217";0,0979160368442535;0,0816512096857333
"218";0,428824245929718;0,627215970243422
"219";0,271981954574585;0,398557119352085
"220";0,232690900564194;0,1237128919056
"221";0,277697920799255;0,270722594958371
"222";0,553924024105072;0,579793485387689
"223";0,566974520683289;0,690720863006751
"224";0,623474895954132;0,587009950474431
"225";0,445919662714005;0,282887493247451
"226";0,240998402237892;0,140413853963489
"227";0,334861248731613;0,448866190242514
"228";0,429829895496368;0,354227405247813
"229";0,501882672309875;0,427010610265525
"230";0,432299971580505;0,378144832392444
"231";0,494063854217529;0,885359235632018
"232";0,429955929517746;0,257320588368708
"233";0,544098377227783;0,562680153896273
"234";0,141175165772438;0,15113545923522
"235";0,308054774999619;0,314433754912351
"236";0,578331410884857;0,632164403445759
"237";0,183326631784439;0,0717543432810586
"238";0,609223186969757;0,994637135516967
"239";0,130061820149422;0,112372732483577
"240";0,630506277084351;0,645566410035423
"241";0,413332730531693;0,462062012115414
"242";0,212680831551552;0,299382270588575
"243";0,836554527282715;0,714638290151381
"244";0,491680771112442;0,518350439792001
"245";0,180580630898476;0,153815860553152
"246";0,243961095809937;0,181444612599536
"247";0,479356616735458;0,321237850565565
"248";0,821727097034454;0,835050164741589
"249";0,178891032934189;0,135053051327623
"250";0,201019331812859;0,26556797703927
"251";0,161444619297981;0,209691918796211
"252";0,196788638830185;0,201032160692121
"253";0,643671333789825;0,720617646937538
"254";0,217804208397865;0,188661077686278
"255";0,301947802305222;0,316495602079991
"256";0,333236694335938;0,213609428414728
"257";0,235390812158585;0,14556847188259
"258";0,428414195775986;0,429691011583457
"259";0,269304841756821;0,224331033686459
"260";0,31829360127449;0,160001402056074
"261";0,508002817630768;0,485154700392988
"262";0,597775816917419;0,664329219260951
"263";0,596623361110687;0,68206110490266
"264";0,443773329257965;0,668246728879469
"265";0,0884678959846497;0,0257751514426745
"266";0,456701070070267;0,452165145710739
"267";0,975602984428406;1
"268";0,151850759983063;0,0841254262869019
"269";0,220923557877541;0,16742405185958
"270";0,309116899967194;0,271959703258956
"271";0,509187638759613;0,718968169203426
"272";0,173931360244751;0,107836668714768
"273";0,599581718444824;0,509484496971147
"274";0,655620276927948;0,500824738867056
"275";0,599206686019897;1
"276";0,210868030786514;0,284330786264799
"277";0,286173552274704;0,286392633432439
"278";0,380382418632507;0,355670698265162
"279";0,324867010116577;0,264743238172214
"280";0,473372101783752;0,582267701988858
"281";0,284271001815796;0,327835761502014
"282";0,387969136238098;0,421031253479367
"283";0,389203429222107;0,355464513548398
"284";0,248427450656891;0,355670698265162
"285";0,230353951454163;0,341031583374914
"286";0,162050724029541;0,099589280044206
"287";0,205263510346413;0,147011764899939
"288";0,845140755176544;0,992575288349326
"289";0,0496577471494675;0,084331611003666
"290";0,256043046712875;0,25134123158255
"291";0,119408704340458;0,10639337569742
"292";0,541997313499451;0,626391231376365
"293";0,188104957342148;0,0734038210151711
"294";0,282978653907776;0,223093925385875
"295";0,12704361975193;0,109073777015353
"296";0,417543470859528;0,599587218197038
