"";"pred";"obs"
"1";0,943764209747314;0,973606294407033
"2";0,184193223714828;0,231547498773201
"3";0,19015945494175;0,122269598888252
"4";0,177624687552452;0,19134147900421
"5";0,196564897894859;0,129073694541466
"6";0,456205517053604;0,183918829200704
"7";0,397775650024414;0,501855662450877
"8";0,292595326900482;0,256289664784887
"9";0,540169715881348;0,727215557873988
"10";0,840230822563171;1
"11";0,187683701515198;0,164743650541647
"12";0,511917650699615;0,56103067616216
"13";0,247935429215431;0,16742405185958
"14";0,841009259223938;1
"15";0,750984251499176;0,971956816672921
"16";0,839421212673187;0,937936338406852
"17";0,372353285551071;0,140620038680253
"18";0,24246908724308;0,318763633964396
"19";0,565839350223541;0,804534826660509
"20";0,480764389038086;0,634844804763692
"21";0,337311536073685;0,297938977571227
"22";0,154589280486107;1
"23";0,221369564533234;0,278351429478641
"24";0,590382099151611;0,421031253479367
"25";0,165061071515083;0,158558109038726
"26";0,655925333499908;0,40185607482031
"27";0,323087275028229;0,226805250287628
"28";0,0998386219143867;0,284743155698327
"29";0,422274023294449;0,445979604207818
"30";0,797017633914948;0,969688784788516
"31";0,491314977407455;0,530309153364316
"32";0,163970395922661;0,312990461895003
"33";0,304477751255035;0,407216877456175
"34";0,726483941078186;0,5762883452027
"35";0,679445564746857;0,505360802635865
"36";0,259183049201965;0,283506047397743
"37";0,19199475646019;0,198351759374188
"38";0,337828934192657;0,309072952276485
"39";0,405077010393143;0,273609180993068
"40";0,195500940084457;0,144949917732298
"41";0,487771958112717;0,615051071954342
"42";0,307454437017441;0,561855415029216
"43";0,6586834192276;0,795875068556418
"44";0,178094685077667;0,118145904552971
"45";0,527909100055695;0,478350604739774
"46";0,232532575726509;0,149485981501107
"47";0,0922128409147263;0,0686615725295978
"48";0,293931007385254;0,489278394728269
"49";0,188490092754364;0,322887328299677
"50";0,313559889793396;0,156290077154321
"51";0,35455334186554;0,384948928045658
"52";0,10560716688633;0,0960841398592171
"53";0,483545809984207;0,436907476670199
"54";0,213559687137604;0,180826058449244
"55";0,178624168038368;0,131754095859399
"56";0,289826422929764;0,290310143050956
"57";0,313352108001709;0,441649725155773
"58";0,34588086605072;0,420412699329075
"59";0,146557688713074;0,201032160692121
"60";0,198332965373993;0,29711423870417
"61";0,163008123636246;0,149485981501107
"62";0,243194013834;0,23402171537437
"63";0,415049314498901;0,431959043467862
"64";0,553143322467804;0,508865942820854
"65";0,581734836101532;0,495876305664719
"66";0,215385928750038;0,124950000206185
"67";0,275021344423294;0,170104453177513
"68";0,245772644877434;0,235671193108482
"69";0,332959324121475;0,304124519074148
"70";0,162873983383179;0,222887740669111
"71";0,461154967546463;0,26659890062309
"72";0,487253576517105;0,415876635560266
"73";0,610411822795868;0,586391396324139
"74";0,518478631973267;0,582680071422386
"75";0,788777828216553;0,575463606335644
"76";0,337581038475037;0,312990461895003
"77";0,0862170979380608;0,115465503235038
"78";0,148687675595284;0,18268172090012
"79";0,148977741599083;0,307629659259137
"80";0,370464771986008;0,374433507490691
"81";0,322107911109924;0,411546756508221
"82";0,47776186466217;0,470103216069212
"83";0,838139176368713;1
"84";0,258941382169724;0,313815200762059
"85";0,256122380495071;0,328041946218778
"86";0,106156915426254;0,0773213306336881
"87";0,196254700422287;0,183506459767176
"88";0,608332455158234;0,5447420835378
"89";0,656614184379578;0,640824161549849
"90";0,569132506847382;0,738968086729539
"91";0,491609841585159;0,427216794982289
"92";0,433310776948929;0,449278559676043
"93";0,228892773389816;0,262887575721337
"94";0,364810734987259;0,55999975257834
"95";0,09993015229702;0,101238757778318
"96";0,161871999502182;0,0787646236510365
"97";0,562618732452393;0,489690764161797
"98";0,47387570142746;0,634638620046928
"99";0,265142530202866;0,175259071096614
"100";0,689551293849945;0,504329879052045
"101";0,331189632415771;0,226805250287628
"102";0,171429187059402;0,0736100057319351
"103";0,952343761920929;0,950101236695931
"104";0,234712824225426;0,20453730087711
"105";0,252029150724411;0,237939224992887
"106";0,520684063434601;0,467422814751279
"107";0,284330397844315;0,203918746726818
"108";0,623831152915955;0,493195904346786
"109";0,441494315862656;0,532577185248721
"110";0,529244720935822;0,417526113294378
"111";0,335652559995651;0,67237042321475
"112";0,586275339126587;0,545566822404856
"113";0,132727906107903;0,095671770425689
"114";0,258651465177536;0,420206514612311
"115";0,21664933860302;0,269279301941023
"116";0,474916219711304;0,519793732809349
"117";0,191249936819077;0,271341149108663
